"","gene_id.anti_PDL_treated_tumor_vs_baseline_tumor","gene_name","base_mean","lfcSE.anti_PDL_treated_tumor_vs_baseline_tumor","pvalue.anti_PDL_treated_tumor_vs_baseline_tumor","adj.P.Val.anti_PDL_treated_tumor_vs_baseline_tumor","gene_id"
"ENSG00000118507","ENSG00000118507",386.136516929598,-0.00888169569666292,0.0699972587344627,0.00881200517168535,0.818710825101224,"ENSG00000118507"
"ENSG00000130675","ENSG00000130675",26.348586122003,0.0206344274156821,0.174392992285528,0.00854073245557488,0.818710825101224,"ENSG00000130675"
"ENSG00000133454","ENSG00000133454",646.280715571348,0.0181507295911757,0.154836610246348,0.00896553071931551,0.818710825101224,"ENSG00000133454"
"ENSG00000133710","ENSG00000133710",235.962280345569,-0.0209815346879928,0.181670472885825,0.00887893239624849,0.818710825101224,"ENSG00000133710"
"ENSG00000135046","ENSG00000135046",22347.3380754539,0.00791933399621772,0.0582448837801914,0.00872325145748221,0.818710825101224,"ENSG00000135046"
"ENSG00000136367","ENSG00000136367",65.4348388316622,0.0119432121650585,0.100498411830093,0.00898759190374792,0.818710825101224,"ENSG00000136367"
"ENSG00000142748","ENSG00000142748",231.591586579404,0.014694139994767,0.124088200532657,0.00886634267091243,0.818710825101224,"ENSG00000142748"
"ENSG00000163507","ENSG00000163507",963.408872469642,-0.00814070676094786,0.0618907064838466,0.00891992799278926,0.818710825101224,"ENSG00000163507"
"ENSG00000166780","ENSG00000166780",1047.28528240207,0.00865260551735866,0.066580051584356,0.00859795335532505,0.818710825101224,"ENSG00000166780"
"ENSG00000182010","ENSG00000182010",314.549285303876,-0.014288423209338,0.119796782472505,0.00870679017314528,0.818710825101224,"ENSG00000182010"
"ENSG00000186081","ENSG00000186081",140.286005440103,0.0224883520900534,0.205262768770407,0.00882795805641446,0.818710825101224,"ENSG00000186081"
"ENSG00000184209","ENSG00000184209",1528.85308763783,0.00756254340179807,0.0551062963473814,0.00910947529432655,0.825954006453962,"ENSG00000184209"
"ENSG00000078295","ENSG00000078295",813.818874642171,0.0208246241933095,0.184131069574183,0.00921291113686829,0.831465230102363,"ENSG00000078295"
"ENSG00000169710","ENSG00000169710",32689.7020567064,0.00985329006189235,0.0819411618109168,0.00929036184615523,0.834591307967512,"ENSG00000169710"
"ENSG00000140320","ENSG00000140320",2693.83208701515,0.00751492849667641,0.0568304370882779,0.00966927468954987,0.861042224388736,"ENSG00000140320"
"ENSG00000196177","ENSG00000196177",1408.04202254851,-0.0102630334548486,0.087413769791637,0.00967314287171094,0.861042224388736,"ENSG00000196177"
"ENSG00000029559","ENSG00000029559",233.045674050366,-0.0179289888913807,0.159910962392021,0.00995493863133533,0.861341663100913,"ENSG00000029559"
"ENSG00000100626","ENSG00000100626",183.49742128233,0.0173234669404577,0.155662053453596,0.0102067263863912,0.861341663100913,"ENSG00000100626"
"ENSG00000106299","ENSG00000106299",5989.18957920521,-0.00737538627298485,0.0551071724106673,0.00972947809550779,0.861341663100913,"ENSG00000106299"
"ENSG00000107821","ENSG00000107821",1028.95851798522,0.00889833697669231,0.0747180234613274,0.0100384376489026,0.861341663100913,"ENSG00000107821"
"ENSG00000116525","ENSG00000116525",1435.46530936797,0.00746705845333872,0.0581528303795913,0.0101749828154796,0.861341663100913,"ENSG00000116525"
"ENSG00000134824","ENSG00000134824",4702.3285666671,0.0104174424989626,0.0902797985491024,0.0100468239151798,0.861341663100913,"ENSG00000134824"
"ENSG00000144712","ENSG00000144712",240.3318611992,0.00866688624884423,0.0720342558323956,0.0099948684439153,0.861341663100913,"ENSG00000144712"
"ENSG00000196569","ENSG00000196569",2038.55726741566,0.0109062828555735,0.0949853411809632,0.0100398820029406,0.861341663100913,"ENSG00000196569"
"ENSG00000214381","ENSG00000214381",279.200532720907,0.0185436807086402,0.164959016885118,0.00980277436668471,0.861341663100913,"ENSG00000214381"
"ENSG00000235437","ENSG00000235437",734.099492718584,0.00816499834815221,0.0666967290250861,0.0101079827903191,0.861341663100913,"ENSG00000235437"
"ENSG00000246363","ENSG00000246363",52.8272341102603,0.020445161484199,0.1910841896334,0.00991108208171878,0.861341663100913,"ENSG00000246363"
"ENSG00000072571","ENSG00000072571",1322.94829334789,-0.00993188283645597,0.0869976531330221,0.0104883373359289,0.877509218998278,"ENSG00000072571"
"ENSG00000171388","ENSG00000171388",775.679266365805,-0.0125279502908671,0.111896401531891,0.0104677777377746,0.877509218998278,"ENSG00000171388"
"ENSG00000062716","ENSG00000062716",13204.6886858242,-0.00691752009734612,0.0525264184894347,0.0108027772666112,0.878837368291838,"ENSG00000062716"
"ENSG00000109072","ENSG00000109072",178.443899272175,0.0167561627232139,0.15270462636191,0.010616838110407,0.878837368291838,"ENSG00000109072"
"ENSG00000134917","ENSG00000134917",45.3404682751398,0.0172582445970174,0.160334374943393,0.0109550364468512,0.878837368291838,"ENSG00000134917"
"ENSG00000146147","ENSG00000146147",205.778440953789,-0.0165971356936259,0.152976459431829,0.010910903390249,0.878837368291838,"ENSG00000146147"
"ENSG00000152256","ENSG00000152256",1408.20509958087,-0.00841879866220805,0.0723382612774502,0.0109240231004313,0.878837368291838,"ENSG00000152256"
"ENSG00000157404","ENSG00000157404",2039.86540706638,-0.01295426124224,0.117651856870213,0.0109044440973512,0.878837368291838,"ENSG00000157404"
"ENSG00000168769","ENSG00000168769",771.654906264043,-0.00769155635402339,0.062766442662909,0.0106447347989575,0.878837368291838,"ENSG00000168769"
"ENSG00000175426","ENSG00000175426",491.497074442221,0.0160178429639531,0.145213346410664,0.0105856971815393,0.878837368291838,"ENSG00000175426"
"ENSG00000180233","ENSG00000180233",899.607304955789,-0.00780418022112896,0.0647969060973297,0.010831504129483,0.878837368291838,"ENSG00000180233"
"ENSG00000182836","ENSG00000182836",69.5643909221258,0.019113352870984,0.185721901286021,0.0108528312829444,0.878837368291838,"ENSG00000182836"
"ENSG00000157111","ENSG00000157111",241.503009330798,0.0145776741796419,0.134307094522599,0.0111707311306985,0.888825439436069,"ENSG00000157111"
"ENSG00000134115","ENSG00000134115",258.368692065786,0.0111754683019665,0.102128922351522,0.0113193889864594,0.89450722156954,"ENSG00000134115"
"ENSG00000239470","ENSG00000239470",37.4673584560953,-0.0146900082613713,0.136192102524762,0.0113339121641365,0.89450722156954,"ENSG00000239470"
"ENSG00000230006","ENSG00000230006",88.0908233315527,-0.0153953007381449,0.144150476160412,0.0115079086284985,0.904577301628829,"ENSG00000230006"
"ENSG00000101938","ENSG00000101938",213.392973617655,0.0181977921464094,0.180889397415814,0.0115634794323719,0.905295052428347,"ENSG00000101938"
"ENSG00000008277","ENSG00000008277",344.067339630447,0.0127159394616355,0.118908705418291,0.0118025547865977,0.909747447802972,"ENSG00000008277"
"ENSG00000172375","ENSG00000172375",1271.32056353283,0.00710284887348586,0.0589253023771719,0.0118536909686034,0.909747447802972,"ENSG00000172375"
"ENSG00000198744","ENSG00000198744",378.330410020183,-0.0123429579724602,0.115428644852465,0.0118487494263926,0.909747447802972,"ENSG00000198744"
"ENSG00000082641","ENSG00000082641",26109.3256265667,0.00664405784398035,0.052439290697763,0.0119607438313645,0.9131030173547,"ENSG00000082641"
"ENSG00000122254","ENSG00000122254",187.472473386035,-0.0170857017903041,0.167570986579979,0.0120477852618819,0.9131030173547,"ENSG00000122254"
"ENSG00000128928","ENSG00000128928",3116.45963448463,0.00734028018782361,0.0633709227206087,0.0122721345309804,0.9131030173547,"ENSG00000128928"
"ENSG00000136098","ENSG00000136098",624.303348909539,-0.00798458475282474,0.0705397123640597,0.0119932710401933,0.9131030173547,"ENSG00000136098"
"ENSG00000161133","ENSG00000161133",70.2498350985717,-0.0160604285149332,0.155009244614955,0.012118835164556,0.9131030173547,"ENSG00000161133"
"ENSG00000165175","ENSG00000165175",3206.28498710559,0.00741628840085932,0.0641131018033802,0.0121895583657837,0.9131030173547,"ENSG00000165175"
"ENSG00000225573","ENSG00000225573",52.9597389269344,-0.0101738610508973,0.094774645175086,0.0121446926749249,0.9131030173547,"ENSG00000225573"
"ENSG00000255150","ENSG00000255150",103.201844514906,0.00941704220244077,0.0871574142401526,0.0122341318935015,0.9131030173547,"ENSG00000255150"
"ENSG00000072694","ENSG00000072694",1063.04420754058,-0.00864053386308937,0.0795157582773888,0.0125114274590409,0.923855177600544,"ENSG00000072694"
"ENSG00000211659","ENSG00000211659",123.754090142083,-0.0160199167956539,0.157083449459941,0.0124877363699453,0.923855177600544,"ENSG00000211659"
"ENSG00000172269","ENSG00000172269",2302.80082538109,0.00600990801343175,0.0434196699657273,0.0127958703344632,0.934242308239797,"ENSG00000172269"
"ENSG00000177875","ENSG00000177875",75.7198064580921,0.0117440487105631,0.112657830140642,0.0127501027539772,0.934242308239797,"ENSG00000177875"
"ENSG00000247095","ENSG00000247095",185.104154158209,-0.00987120884307599,0.0935649434972953,0.0127925819439393,0.934242308239797,"ENSG00000247095"
"ENSG00000180828","ENSG00000180828",83.2786178518805,0.0133993770110428,0.130132125267529,0.012893378992188,0.937848992812363,"ENSG00000180828"
"ENSG00000139910","ENSG00000139910",145.096045830899,0.0151378792774491,0.149395502492006,0.0129438296651371,0.938018644952355,"ENSG00000139910"
"ENSG00000103257","ENSG00000103257",14388.4616717783,0.00632415077373966,0.0510232947262616,0.0131233114291169,0.940536150732368,"ENSG00000103257"
"ENSG00000129009","ENSG00000129009",12984.1536304005,0.0111866781451842,0.108008925464527,0.0130655744523425,0.940536150732368,"ENSG00000129009"
"ENSG00000103502","ENSG00000103502",6347.80367334881,0.00605940712606446,0.0464385915534677,0.0132375206839301,0.94179645333041,"ENSG00000103502"
"ENSG00000113615","ENSG00000113615",3367.83467959743,-0.00664282104416811,0.056373436669942,0.01320564176451,0.94179645333041,"ENSG00000113615"
"ENSG00000180739","ENSG00000180739",251.720759351673,0.00865319828443953,0.0817809607346642,0.0132982368791043,0.94267574444094,"ENSG00000180739"
"ENSG00000186007","ENSG00000186007",41.9267220540939,-0.0155576052055633,0.15738301252103,0.0133466376889689,0.942678822857823,"ENSG00000186007"
"ENSG00000077274","ENSG00000077274",86.8792614220285,0.0159007241848595,0.178756671191748,0.013511298178629,0.946739614410806,"ENSG00000077274"
"ENSG00000177283","ENSG00000177283",563.896389107744,0.00958003755677933,0.0925108431241117,0.0135166711721793,0.946739614410806,"ENSG00000177283"
"ENSG00000266401","ENSG00000266401",34.7841635815726,-0.0156540455884275,0.161643297599073,0.0136704523546666,0.951756422149536,"ENSG00000266401"
"ENSG00000104892","ENSG00000104892",20.3129833841041,-0.0154735612969521,0.162633687233736,0.0140629326771583,0.951884755585154,"ENSG00000104892"
"ENSG00000137868","ENSG00000137868",4915.74218093734,0.0115488206846818,0.114024579215386,0.013767826901986,0.951884755585154,"ENSG00000137868"
"ENSG00000164989","ENSG00000164989",523.053984457963,-0.00870964907486539,0.0841127490256912,0.0139569500744498,0.951884755585154,"ENSG00000164989"
"ENSG00000178605","ENSG00000178605",2402.38527269047,0.00576458553790136,0.042141930028624,0.0138803649426583,0.951884755585154,"ENSG00000178605"
"ENSG00000180113","ENSG00000180113",154.747775123513,-0.00940912237274862,0.0920236119242183,0.0140246798653783,0.951884755585154,"ENSG00000180113"
"ENSG00000183019","ENSG00000183019",65.6634652301599,-0.0159271563513985,0.168926886279829,0.0137699954419177,0.951884755585154,"ENSG00000183019"
"ENSG00000198300","ENSG00000198300",204.220421491531,-0.0092458874038632,0.0903059119064289,0.0140506978340075,0.951884755585154,"ENSG00000198300"
"ENSG00000237412","ENSG00000237412",20.0814007473593,0.0157738760251474,0.174225887614791,0.0139441000419924,0.951884755585154,"ENSG00000237412"
"ENSG00000007038","ENSG00000007038",240.708399142124,-0.0151788585219728,0.158808910228633,0.0142066473392106,0.95828506308156,"ENSG00000007038"
"ENSG00000091622","ENSG00000091622",301.761799740453,0.0117829174228012,0.118378523964288,0.0143367745255842,0.960416091414911,"ENSG00000091622"
"ENSG00000055163","ENSG00000055163",1387.73062784812,0.00699833809286299,0.0651563392987199,0.0146692211690946,0.965923407252934,"ENSG00000055163"
"ENSG00000112319","ENSG00000112319",1195.26999529247,-0.00744125654103801,0.0709729562938265,0.0147162845980364,0.965923407252934,"ENSG00000112319"
"ENSG00000153933","ENSG00000153933",565.418044756097,-0.00692515764732303,0.063696950177702,0.0144699498397082,0.965923407252934,"ENSG00000153933"
"ENSG00000168056","ENSG00000168056",11028.3178507196,0.00757712357779417,0.0723915021792531,0.0146012844909064,0.965923407252934,"ENSG00000168056"
"ENSG00000231638","ENSG00000231638",22.5491873092557,-0.0147028175926237,0.154822772800103,0.0146475064196271,0.965923407252934,"ENSG00000231638"
"ENSG00000243279","ENSG00000243279",857.958879729735,0.00571733678119821,0.0441211355089646,0.0146241361377001,0.965923407252934,"ENSG00000243279"
"ENSG00000211651","ENSG00000211651",217.999108474474,0.0149517347994106,0.160517078844907,0.0147762428614797,0.966604289737198,"ENSG00000211651"
"ENSG00000196361","ENSG00000196361",31.935395593643,-0.0145736629546591,0.154698436497157,0.0148930269260788,0.970985508016659,"ENSG00000196361"
"ENSG00000128594","ENSG00000128594",329.305484559404,0.00659041060290884,0.060228371272157,0.0149626108593005,0.972270453637345,"ENSG00000128594"
"ENSG00000149428","ENSG00000149428",12770.2505048308,0.00614707069915969,0.0536333787017859,0.015033383526926,0.973623848750481,"ENSG00000149428"
"ENSG00000134121","ENSG00000134121",5231.95429805941,0.00925544551040437,0.0932522639077388,0.0151727242943988,0.979394329122548,"ENSG00000134121"
"ENSG00000104142","ENSG00000104142",4232.65621466282,0.00611415652822667,0.0537654106017999,0.0152923808586357,0.982591419231772,"ENSG00000104142"
"ENSG00000114346","ENSG00000114346",2238.95665081948,-0.00652303066025291,0.0601133479480867,0.0153230630679419,0.982591419231772,"ENSG00000114346"
"ENSG00000033627","ENSG00000033627",5208.20789044671,0.00528155790937538,0.0351884689101837,0.0159555766994433,0.984911416337307,"ENSG00000033627"
"ENSG00000074410","ENSG00000074410",3904.69393461189,0.00869385634125022,0.0878553052196037,0.0155766148216894,0.984911416337307,"ENSG00000074410"
"ENSG00000102032","ENSG00000102032",4667.31863122907,0.00731878591641038,0.0721209206166716,0.0159188929834966,0.984911416337307,"ENSG00000102032"
"ENSG00000108679","ENSG00000108679",47442.9746347205,0.00624446266291125,0.0574390943533153,0.0159546677722236,0.984911416337307,"ENSG00000108679"
"ENSG00000116991","ENSG00000116991",5389.17175300235,0.00606727383265868,0.0539758434736034,0.0156804205971466,0.984911416337307,"ENSG00000116991"
"ENSG00000128335","ENSG00000128335",3982.13204121189,0.00601321030640141,0.0525727476580143,0.0154841301097847,0.984911416337307,"ENSG00000128335"
"ENSG00000128512","ENSG00000128512",2724.0027860076,-0.00604079935785888,0.054029177401037,0.0158784545788279,0.984911416337307,"ENSG00000128512"
"ENSG00000135917","ENSG00000135917",190.649409559688,-0.0121847612634715,0.128518603739806,0.015965528242669,0.984911416337307,"ENSG00000135917"
"ENSG00000157107","ENSG00000157107",1715.82371820718,-0.00590262002039277,0.0513647213441913,0.0157558715436463,0.984911416337307,"ENSG00000157107"
"ENSG00000160233","ENSG00000160233",702.74847432158,-0.00802003522150749,0.0807292270873099,0.0159154650193183,0.984911416337307,"ENSG00000160233"
"ENSG00000164543","ENSG00000164543",3229.80553355292,-0.00545696205630997,0.0419796314981231,0.015796301764193,0.984911416337307,"ENSG00000164543"
"ENSG00000177932","ENSG00000177932",493.229760550191,-0.00600571604778485,0.0533692700505464,0.015847075648464,0.984911416337307,"ENSG00000177932"
"ENSG00000135549","ENSG00000135549",143.756952405681,-0.00904621579566531,0.0931902728591844,0.0161333587305303,0.987122526311645,"ENSG00000135549"
"ENSG00000170373","ENSG00000170373",530.639112300618,0.00791761371960217,0.0798900742311171,0.0160948248505544,0.987122526311645,"ENSG00000170373"
"ENSG00000105559","ENSG00000105559",10665.2141122611,0.00605016645376163,0.055626414481486,0.0164895906415152,0.99551596310831,"ENSG00000105559"
"ENSG00000130758","ENSG00000130758",1377.08088538153,0.00522252691821618,0.0365806229124808,0.0164818245628989,0.99551596310831,"ENSG00000130758"
"ENSG00000133055","ENSG00000133055",168.358221160656,0.012132362986963,0.129766744157545,0.016478523828004,0.99551596310831,"ENSG00000133055"
"ENSG00000139496","ENSG00000139496",4240.51389247751,-0.00560673897152772,0.0477798373947196,0.016494903872165,0.99551596310831,"ENSG00000139496"
"ENSG00000000003","ENSG00000000003",1585.58567204865,-0.00103701233720231,0.0223291121102455,0.295464823419774,0.999696895553961,"ENSG00000000003"
"ENSG00000000419","ENSG00000000419",3474.95873919605,-0.000275063263449071,0.0170632286863738,0.797634836980371,0.999696895553961,"ENSG00000000419"
"ENSG00000000457","ENSG00000000457",805.001590128385,-0.000354341496572092,0.0168269126495763,0.763834481809475,0.999696895553961,"ENSG00000000457"
"ENSG00000000460","ENSG00000000460",738.879099239696,-0.000878476928292951,0.0187085168065773,0.39495088380958,0.999696895553961,"ENSG00000000460"
"ENSG00000000938","ENSG00000000938",691.496940342467,-0.000684423574032022,0.0222074346379425,0.447199577578673,0.999696895553961,"ENSG00000000938"
"ENSG00000000971","ENSG00000000971",3756.99566518069,0.00179670917659574,0.0316949920854816,0.139196553274065,0.999696895553961,"ENSG00000000971"
"ENSG00000001036","ENSG00000001036",4406.42670858589,-0.000720770251730069,0.0165216783318103,0.628940857828838,0.999696895553961,"ENSG00000001036"
